1011,  5443,  completed,  eof,  2014-05-01 23:44:42,  2014-05-01 23:44:43,  1,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0511265063173,  6,  0.0509293848252,  11,  14,  3,  0.0511265063173,  0.6, 
1011,  5444,  completed,  eof,  2014-05-01 23:44:42,  2014-05-01 23:44:43,  1,  modelParams|clParams|alpha_0.0509293848252.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0511265063173,  6,  0.0509293848252,  11,  14,  3,  0.0511265063173,  0.6, 
1011,  5445,  completed,  eof,  2014-05-01 23:44:42,  2014-05-01 23:44:43,  1,  modelParams|clParams|alpha_0.0468033849804.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0506208978964,  6,  0.0468033849804,  11,  14,  3,  0.0506208978964,  0.6, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='avg_err':steps=[1]:window=1000:field=object, 
1012,  5446,  completed,  eof,  2014-05-02 04:42:42,  2014-05-02 04:42:43,  1,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  6,  0.05005,  11,  14,  3,  0.05015,  0.6, 
1012,  5517,  completed,  eof,  2014-05-02 04:42:43,  2014-05-02 04:42:43,  0,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  6,  0.05005,  11,  14,  3,  0.05015,  0.6, 
1012,  5578,  completed,  eof,  2014-05-02 04:42:43,  2014-05-02 04:42:43,  0,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  6,  0.05005,  11,  14,  3,  0.05015,  1.0, 
1012,  5629,  completed,  eof,  2014-05-02 04:42:43,  2014-05-02 04:42:43,  0,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  6,  0.0001,  9,  12,  1,  0.1,  0.6, 
1012,  5680,  completed,  eof,  2014-05-02 04:42:43,  2014-05-02 04:42:43,  0,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  6,  0.0001,  9,  12,  1,  0.1,  0.6, 
1012,  5731,  completed,  eof,  2014-05-02 04:42:43,  2014-05-02 04:42:44,  1,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  6,  0.0001,  9,  12,  1,  0.1,  1.0, 
1012,  5792,  completed,  eof,  2014-05-02 04:42:43,  2014-05-02 04:42:44,  1,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  6,  0.1,  12,  16,  5,  0.0003,  0.8, 
1012,  5853,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:44,  0,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  6,  0.1,  12,  16,  5,  0.0003,  0.8, 
1012,  5906,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:44,  0,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  6,  0.1,  12,  16,  5,  0.0003,  1.0, 
1012,  5915,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:44,  0,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  6,  0.025075,  10,  13,  2,  0.075075,  0.6, 
1012,  5976,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:44,  0,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  6,  0.025075,  10,  13,  2,  0.075075,  0.6, 
1012,  6037,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:45,  1,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  6,  0.025075,  10,  13,  2,  0.075075,  1.0, 
1012,  6083,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:45,  1,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  6,  0.075025,  11,  15,  4,  0.025225,  0.6, 
1012,  6103,  completed,  eof,  2014-05-02 04:42:44,  2014-05-02 04:42:45,  1,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  6,  0.075025,  11,  15,  4,  0.025225,  0.6, 
1012,  6140,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:45,  0,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  6,  0.075025,  11,  15,  4,  0.025225,  1.0, 
1012,  6168,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:45,  0,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.06012,  6,  0.06004,  11,  16,  3,  0.06012,  0.6, 
1012,  6185,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:45,  0,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.06012,  6,  0.06004,  11,  16,  3,  0.06012,  0.6, 
1012,  6221,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:45,  0,  modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.06012,  6,  0.06004,  11,  16,  3,  0.06012,  1.0, 
1012,  6257,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:45,  0,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0127625,  6,  0.0125875,  10,  12,  2,  0.0127625,  0.6, 
1012,  6287,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:46,  1,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0127625,  6,  0.0125875,  10,  12,  2,  0.0127625,  0.6, 
1012,  6315,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:46,  1,  modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0127625,  6,  0.0125875,  10,  12,  2,  0.0127625,  1.0, 
1012,  6342,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:46,  1,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0857571428571,  6,  0.0357785714286,  11,  15,  5,  0.0857571428571,  0.6, 
1012,  6367,  completed,  eof,  2014-05-02 04:42:45,  2014-05-02 04:42:46,  1,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0857571428571,  6,  0.0357785714286,  11,  15,  5,  0.0857571428571,  0.6, 
1012,  6389,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0857571428571,  6,  0.0357785714286,  11,  15,  5,  0.0857571428571,  1.0, 
1012,  6406,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0376875,  6,  0.0875125,  11,  14,  2,  0.0376875,  0.6, 
1012,  6449,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0376875,  6,  0.0875125,  11,  14,  2,  0.0376875,  0.6, 
1012,  6483,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0376875,  6,  0.0875125,  11,  14,  2,  0.0376875,  1.0, 
1012,  6510,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0667666666667,  6,  0.0667,  10,  13,  4,  0.0667666666667,  0.6, 
1012,  6550,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0667666666667,  6,  0.0667,  10,  13,  4,  0.0667666666667,  0.6, 
1012,  6577,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:46,  0,  modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0667666666667,  6,  0.0667,  10,  13,  4,  0.0667666666667,  1.0, 
1012,  6593,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:47,  1,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0925225,  6,  0.0425575,  10,  12,  5,  0.0925225,  0.6, 
1012,  6634,  completed,  eof,  2014-05-02 04:42:46,  2014-05-02 04:42:47,  1,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0925225,  6,  0.0425575,  10,  12,  5,  0.0925225,  0.6, 
1012,  6651,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:47,  0,  modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0925225,  6,  0.0425575,  10,  12,  5,  0.0925225,  1.0, 
1012,  6688,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:47,  0,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0184272727273,  6,  0.0818363636364,  11,  15,  1,  0.0184272727273,  0.6, 
1012,  6713,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:47,  0,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0184272727273,  6,  0.0818363636364,  11,  15,  1,  0.0184272727273,  0.6, 
1012,  6737,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:47,  0,  modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0184272727273,  6,  0.0818363636364,  11,  15,  1,  0.0184272727273,  1.0, 
1012,  6778,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:47,  0,  modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.04391875,  6,  0.01883125,  10,  14,  3,  0.04391875,  0.6, 
1012,  6795,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:47,  0,  modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.04391875,  6,  0.01883125,  10,  14,  3,  0.04391875,  0.6, 
1012,  6834,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:48,  1,  modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.04391875,  6,  0.01883125,  10,  14,  3,  0.04391875,  1.0, 
1012,  6850,  completed,  eof,  2014-05-02 04:42:47,  2014-05-02 04:42:48,  1,  modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0309769230769,  6,  0.0942365384615,  11,  16,  4,  0.0309769230769,  0.6, 
1012,  6891,  completed,  eof,  2014-05-02 04:42:48,  2014-05-02 04:42:48,  0,  modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0309769230769,  6,  0.0942365384615,  11,  16,  4,  0.0309769230769,  0.6, 
1012,  6927,  completed,  eof,  2014-05-02 04:42:48,  2014-05-02 04:42:48,  0,  modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0309769230769,  6,  0.0942365384615,  11,  16,  4,  0.0309769230769,  1.0, 
1012,  6988,  completed,  eof,  2014-05-02 04:42:48,  2014-05-02 04:42:48,  0,  modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.00564107142857,  6,  0.00545178571429,  11,  13,  1,  0.00564107142857,  0.6, 
1012,  7026,  completed,  eof,  2014-05-02 04:42:48,  2014-05-02 04:42:49,  1,  modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.00564107142857,  6,  0.00545178571429,  11,  13,  1,  0.00564107142857,  0.6, 
1012,  7054,  completed,  eof,  2014-05-02 04:42:48,  2014-05-02 04:42:49,  1,  modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.00564107142857,  6,  0.00545178571429,  11,  13,  1,  0.00564107142857,  1.0, 
1012,  7087,  completed,  eof,  2014-05-02 04:42:48,  2014-05-02 04:42:49,  1,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.055135,  6,  0.055045,  11,  14,  3,  0.055135,  0.6, 
1012,  7102,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:49,  0,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.055135,  6,  0.055045,  11,  14,  3,  0.055135,  0.6, 
1012,  7103,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:49,  0,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.055135,  6,  0.055045,  11,  14,  3,  0.055135,  1.0, 
1012,  7104,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:49,  0,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0545408434444,  6,  0.0355647148893,  11,  14,  2,  0.0545408434444,  0.6, 
1012,  7115,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:49,  0,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0545408434444,  6,  0.0355647148893,  11,  14,  2,  0.0545408434444,  0.6, 
1012,  7125,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:49,  0,  modelParams|clParams|alpha_0.0355647148893.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0545408434444,  6,  0.0355647148893,  11,  14,  2,  0.0545408434444,  1.0, 
1012,  7136,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:49,  0,  modelParams|clParams|alpha_0.0545452851107.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0457591565556,  6,  0.0545452851107,  11,  14,  3,  0.0457591565556,  0.6, 
1012,  7139,  completed,  eof,  2014-05-02 04:42:49,  2014-05-02 04:42:50,  1,  modelParams|clParams|alpha_0.0545452851107.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0457591565556,  6,  0.0545452851107,  11,  14,  3,  0.0457591565556,  0.6, 
